,Unnamed: 0,Manufacturer Identification Number,Model Identification Numer,No. Of Driving Axles,max. Length,max. Width,max. Height,max. Gross Vehicle Weight,Manufacturer,Commercial Name,Type,Wheelbase,Power/Weight Ratio,Seats,Fuel Code,max. Top Speed,Fuel Type,Commercial Name New,Enedc (g/km)
5115,48266,3333,AEN,1.0,4713,1774,1475,1985,RENAULT,LAGUNA,G,2748.0,0.0985221674876847,5,1,232.0,PETROL,V60 PLUG IN HYBRID,
5116,48267,3333,AEO,1.0,4713,1774,1475,2005,RENAULT,LAGUNA,G,2748.0,0.0814332247557003,5,1,220.0,PETROL,V60 PLUG IN HYBRID,
5117,48269,3333,AEQ,1.0,4713,1774,1475,1935,RENAULT,LAGUNA,G,2748.0,0.0563573883161512,5,1,194.0,PETROL,V60 PLUG IN HYBRID,
5118,48270,3333,AER,1.0,4713,1774,1475,2095,RENAULT,LAGUNA,G,2748.0,0.0952978056426332,5,1,232.0,PETROL,V60 PLUG IN HYBRID,
5119,48283,3333,AFE,1.0,5182,1904,1982,2945,RENAULT,TRAFIC,JL,3498.0,0.0430317848410757,9,1,163.0,PETROL,TRAFIC,195.29032258064515
5120,48287,3333,AFI,1.0,5182,1904,1982,2945,RENAULT,TRAFIC,JL,3498.0,0.046037143604499,6,1,163.0,PETROL,TRAFIC,195.29032258064515
5121,48301,3333,AFW,1.0,4209,1777,1458,1775,RENAULT,MEGANE,M,2625.0,0.0622889305816135,5,1,192.0,PETROL,V40,
5122,48308,3333,AGD,1.0,4209,1777,1458,1715,RENAULT,MEGANE,M,2625.0,0.0551724137931034,5,1,183.0,PETROL,V40,
5123,48309,3333,AGE,1.0,4209,1777,1458,1815,RENAULT,MEGANE,M,2625.0,0.0858676207513416,5,1,220.0,PETROL,V40,
5124,48310,3333,AGF,1.0,4209,1777,1458,1715,RENAULT,MEGANE,M,2625.0,0.0459770114942528,5,1,171.0,PETROL,V40,
5125,48312,3333,AGH,1.0,4355,1777,1404,1800,RENAULT,MEGANE,M,2522.0,0.0564625850340136,4,1,195.0,PETROL,V40,
5126,48316,3333,AGL,1.0,4355,1777,1404,1865,RENAULT,MEGANE,M,2522.0,0.0644951140065146,4,1,205.0,PETROL,V40,
5127,48317,3333,AGM,1.0,4355,1777,1404,1870,RENAULT,MEGANE,M,2522.0,0.0772946859903381,4,1,220.0,PETROL,V40,
5128,48318,3333,AGN,1.0,4500,1777,1505,1840,RENAULT,MEGANE,M,2686.0,0.0600361663652802,5,1,190.0,PETROL,V40,
5129,48325,3333,AGU,1.0,4500,1777,1505,1790,RENAULT,MEGANE,M,2686.0,0.0528440366972477,5,1,181.0,PETROL,V40,
5130,48326,3333,AGV,1.0,4500,1777,1505,1885,RENAULT,MEGANE,M,2686.0,0.0689895470383275,5,1,198.0,PETROL,V40,
5131,48335,3333,AHE,1.0,4498,1777,1460,1740,RENAULT,MEGANE,M,2686.0,0.0541353383458646,5,1,185.0,PETROL,V40,
5132,48336,3333,AHF,1.0,4498,1777,1460,1740,RENAULT,MEGANE,M,2686.0,0.0451127819548872,5,1,185.0,PETROL,V40,
5133,48337,3333,AHG,1.0,4209,1777,1458,1775,RENAULT,MEGANE,M,2625.0,0.0615384615384615,5,1,192.0,PETROL,V40,
5134,48339,3333,AHI,1.0,4355,1777,1404,1800,RENAULT,MEGANE,M,2522.0,0.05578231292517,4,1,195.0,PETROL,V40,
5135,48340,3333,AHJ,1.0,4500,1777,1505,1840,RENAULT,MEGANE,M,2686.0,0.0593128390596745,5,1,190.0,PETROL,V40,
5136,48341,3333,AHK,1.0,4498,1777,1460,1800,RENAULT,MEGANE,M,2686.0,0.0602941176470588,5,1,193.0,PETROL,V40,
5137,48363,3333,AIG,1.0,5182,1904,2497,2975,RENAULT,Trafic,FL,3498.0,0.046037143604499,5,1,163.0,PETROL,,
5138,48365,3333,AII,1.0,3433,1630,1423,1275,RENAULT,TWINGO,C06,2340.0,0.0451282051282051,4,6,151.0,PETROL,TWINGO,126.5
5139,48369,3333,AIM,1.0,4360,1672,1885,1795,RENAULT,Kangoo Rapid,FC,2605.0,0.0445269016697588,2,7,158.0,PETROL,Kia RS od.Kia Carens,
5140,48370,3333,AIN,1.0,4360,1672,1885,1620,RENAULT,Kangoo Rapid,FC,2605.0,0.0578512396694214,2,1,160.0,PETROL,Kia RS od.Kia Carens,
5141,48371,3333,AIO,1.0,4360,1672,1926,1835,RENAULT,Kangoo Rapid,FC,2605.0,0.0455864069622876,4,1,153.0,PETROL,Kia RS od.Kia Carens,
5142,48377,3333,AIU,1.0,4360,1672,1926,1645,RENAULT,Kangoo Rapid,FC,2624.0,0.0381205673758865,2,1,137.0,PETROL,Kia RS od.Kia Carens,
5143,48378,3333,AIV,2.0,4046,1672,1941,1860,RENAULT,Kangoo Rapid,FC,2624.0,0.050179211469534,2,1,153.0,PETROL,Kia RS od.Kia Carens,
5144,48384,3333,AJB,1.0,4259,1810,1620,1935,RENAULT,MEGANE SCENIC,JM,2685.0,0.0509090909090909,5,6,185.0,PETROL,TUCSON,
5145,48386,3333,AJD,1.0,4209,1777,1458,1760,RENAULT,MEGANE,M,2625.0,0.0567219152854511,5,6,192.0,PETROL,V40,
5146,48396,3333,AJN,1.0,3811,1672,1437,1540,RENAULT,CLIO,B,2471.0,0.0403669724770642,5,6,158.0,PETROL,C4 AIRCROSS,
5147,48397,3333,AJO,1.0,4035,1672,1861,1605,RENAULT,KANGOO,KC,2605.0,0.0356564019448946,5,6,136.0,PETROL,KANGOO,148.25
5148,48398,3333,AJP,1.0,4035,1672,1877,1795,RENAULT,KANGOO,KC,2605.0,0.0429338103756708,5,7,158.0,PETROL,KANGOO,148.25
5149,48402,3333,AJT,1.0,4070,1719,1495,1705,RENAULT,CLIO,R,2575.0,0.0778625954198473,5,1,200.0,PETROL,C5,
5150,48403,3333,AJU,1.0,4070,1719,1495,1705,RENAULT,CLIO,R,2575.0,0.0763358778625954,5,1,200.0,PETROL,C5,
5151,48404,3333,AJV,1.0,4017,1768,1484,1690,RENAULT,CLIO,R,2585.0,0.107407407407407,5,1,223.0,PETROL,C5,
5152,48422,3333,AKN,1.0,4493,1810,1636,2170,RENAULT,MEGANE SCENIC,JM,2736.0,0.0610169491525423,5,1,195.0,PETROL,TUCSON,
5153,48423,3333,AKO,1.0,4493,1810,1636,2175,RENAULT,MEGANE SCENIC,JM,2736.0,0.0732824427480916,5,1,206.0,PETROL,TUCSON,
5154,48427,3333,AKS,1.0,4493,1810,1636,2095,RENAULT,MEGANE SCENIC,JM,2736.0,0.052818035426731,5,1,185.0,PETROL,TUCSON,
5155,48445,3333,ALK,1.0,5182,1904,1982,2970,RENAULT,TRAFIC,JL,3498.0,0.0409328891004283,9,1,160.0,PETROL,TRAFIC,195.29032258064515
5156,48449,3333,ALO,1.0,5182,1904,1982,2970,RENAULT,TRAFIC,JL,3498.0,0.0438999489535477,6,1,160.0,PETROL,TRAFIC,195.29032258064515
5157,48464,3333,AMD,1.0,5182,1904,2497,2945,RENAULT,Trafic,FL,3498.0,0.0448383733055265,5,1,160.0,PETROL,,
5158,48507,3333,ANU,1.0,4228,1777,1437,1800,RENAULT,MEGANE,M,2617.0,0.116551724137931,5,1,236.0,PETROL,V40,
5159,48519,3333,AOG,1.0,4034,1709,1589,1650,RENAULT,MODUS,P,2575.0,0.0599190283400809,5,1,182.0,PETROL,S 90 T5,
5160,48526,3333,AON,1.0,4473,1740,1662,1740,DACIA,LOGAN,SR,2900.0,0.0433070866141732,5,1,155.0,PETROL,DUSTER,127.4
5161,48527,3333,AOO,1.0,4473,1740,1662,1810,DACIA,LOGAN,SR,2900.0,0.0498054474708171,7,1,167.0,PETROL,DUSTER,127.4
5162,48528,3333,AOP,1.0,4473,1740,1662,1840,DACIA,LOGAN,SR,2900.0,0.0585551330798479,7,1,174.0,PETROL,DUSTER,127.4
5163,48530,3333,AOR,1.0,4288,1740,1534,1535,DACIA,LOGAN,SR,2630.0,0.0497737556561085,5,1,162.0,PETROL,DUSTER,127.4
5164,48531,3333,AOS,1.0,4288,1740,1534,1540,DACIA,LOGAN,SR,2630.0,0.0576576576576576,5,1,175.0,PETROL,DUSTER,127.4
5165,48532,3333,AOT,1.0,4288,1740,1534,1600,DACIA,LOGAN,SR,2630.0,0.0656716417910447,5,1,183.0,PETROL,DUSTER,127.4
5166,48538,3333,AOZ,1.0,4032,1719,1495,1588,RENAULT,CLIO,R,2575.0,0.0610813041683863,5,1,188.0,PETROL,C5,
5167,48546,3333,APH,1.0,4209,1777,1458,1725,RENAULT,MEGANE,M,2625.0,0.0582230623818525,5,1,192.0,PETROL,V40,
5168,48547,3333,API,1.0,4500,1777,1505,1795,RENAULT,MEGANE,M,2686.0,0.0564102564102564,5,1,190.0,PETROL,V40,
5169,48550,3333,APL,1.0,3602,1655,1470,1375,RENAULT,"TWINGO,-",N,2367.0,0.0546608101512933,4,1,173.0,PETROL,C4,
5170,48551,3333,APM,1.0,3602,1655,1470,1345,RENAULT,"TWINGO,-",N,2367.0,0.0413461538461538,4,1,152.0,PETROL,C4,
5171,48553,3333,APO,1.0,3602,1655,1470,1410,RENAULT,"TWINGO,-",N,2367.0,0.0672727272727272,4,1,185.0,PETROL,C4,
5172,48555,3333,APQ,1.0,4695,1811,1445,1919,RENAULT,"LAGUNA,-",T,2756.0,0.0701634877384196,5,1,210.0,PETROL,C6,
5173,48556,3333,APR,1.0,4695,1811,1445,2017,RENAULT,"LAGUNA,-",T,2756.0,0.0797448165869218,5,1,220.0,PETROL,C6,
5174,48560,3333,APV,1.0,4803,1811,1473,1940,RENAULT,"LAGUNA,-",T,2758.0,0.0690348525469169,5,1,203.0,PETROL,C6,
5175,48561,3333,APW,1.0,4803,1811,1473,2038,RENAULT,"LAGUNA,-",T,2758.0,0.0788146279949558,5,1,212.0,PETROL,C6,
5176,48570,3333,AQF,1.0,4233,1719,1518,1660,RENAULT,CLIO,R,2575.0,0.055813953488372,5,1,183.0,PETROL,C5,
5177,48571,3333,AQG,1.0,4233,1719,1518,1705,RENAULT,CLIO,R,2575.0,0.0623574144486692,5,1,190.0,PETROL,C5,
5178,48572,3333,AQH,1.0,4233,1719,1518,1608,RENAULT,CLIO,R,2575.0,0.0468686868686868,5,1,163.0,PETROL,C5,
5179,48576,3333,AQL,1.0,4233,1719,1518,1598,RENAULT,CLIO,R,2575.0,0.0465509944985188,5,1,167.0,PETROL,C5,
5180,48577,3333,AQM,1.0,4233,1719,1518,1608,RENAULT,CLIO,R,2575.0,0.0597979797979798,5,1,188.0,PETROL,C5,
5181,48578,3333,AQN,1.0,4233,1719,1518,1665,RENAULT,CLIO,R,2575.0,0.0501930501930501,5,1,177.0,PETROL,C5,
5182,48582,3333,AQR,1.0,4282,1829,1909,1958,RENAULT,"KANGOO,-",W,2697.0,0.0530792786662129,5,1,170.0,PETROL,KANGOO,144.0
5183,48585,3333,AQU,1.0,3687,1655,1470,1375,RENAULT,TWINGO,N,2367.0,0.0536847242557345,4,1,173.0,PETROL,C4,
5184,48587,3333,AQW,1.0,4695,1811,1445,1900,RENAULT,LAGUNA,T,2756.0,0.0545270952541231,5,1,192.0,PETROL,C6,
5185,48589,3333,AQY,1.0,4803,1811,1473,1932,RENAULT,LAGUNA,T,2758.0,0.0534477070273837,5,1,187.0,PETROL,C6,
5186,48590,3333,AQZ,1.0,4213,1829,1844,2074,RENAULT,Kangoo,FW,2697.0,0.0551626591230551,2,1,170.0,PETROL,,
5187,48597,3333,ARG,1.0,4282,1829,1899,2084,RENAULT,KANGOO,W,2697.0,0.0535162950257289,5,1,170.0,PETROL,KANGOO,144.0
5188,48598,3333,ARH,1.0,4695,1811,1445,2022,RENAULT,LAGUNA,T,2756.0,0.0939555277168806,5,1,236.0,PETROL,C6,
5189,48603,3333,ARM,1.0,4803,1811,1473,2045,RENAULT,LAGUNA,T,2758.0,0.0923076923076923,5,1,228.0,PETROL,C6,
5190,48605,3333,ARO,1.0,3699,1688,1470,1470,RENAULT,TWINGO,N,2368.0,0.0856269113149847,4,1,201.0,PETROL,C4,
5191,48608,3333,ARR,1.0,4520,1855,1705,2150,RENAULT,KOLEOS,Y,2690.0,0.0737057619186896,5,1,191.0,PETROL,JUMPER,
5192,48609,3333,ARS,2.0,4520,1855,1705,2200,RENAULT,KOLEOS,Y,2690.0,0.0712468193384223,5,1,190.0,PETROL,JUMPER,
5193,48612,3333,ARV,1.0,4695,1811,1445,2065,RENAULT,LAGUNA,T,2756.0,0.106382978723404,5,1,245.0,PETROL,C6,
5194,48614,3333,ARX,1.0,4643,1811,1400,1923,RENAULT,LAGUNA,T,2693.0,0.0963391136801541,4,1,236.0,PETROL,C6,
5195,48615,3333,ARY,1.0,4643,1811,1400,1952,RENAULT,LAGUNA,T,2693.0,0.106415323806628,4,1,245.0,PETROL,C6,
5196,48617,3333,ASA,1.0,4643,1811,1400,1950,RENAULT,LAGUNA,T,2693.0,0.0789141414141414,4,1,220.0,PETROL,C6,
5197,48621,3333,ASE,1.0,4803,1811,1473,2100,RENAULT,LAGUNA,T,2758.0,0.10497900419916,5,1,240.0,PETROL,C6,
5198,48622,3333,ASF,1.0,4020,1746,1534,1536,DACIA,SANDERO,SR,2589.0,0.0496613995485327,5,1,161.0,PETROL,DUSTER,127.4
5199,48623,3333,ASG,1.0,4020,1746,1534,1536,DACIA,SANDERO,SR,2589.0,0.0577878103837471,5,1,174.0,PETROL,DUSTER,127.4
5200,48626,3333,ASJ,1.0,4295,1808,1471,1762,RENAULT,MEGANE,Z,2641.0,0.0635294117647058,5,1,195.0,PETROL,MEGANE,139.05357142857142
5201,48628,3333,ASL,1.0,4295,1808,1471,1743,RENAULT,MEGANE,Z,2641.0,0.058267716535433,5,1,190.0,PETROL,MEGANE,139.05357142857142
5202,48632,3333,ASP,1.0,4299,1804,1423,1746,RENAULT,MEGANE,Z,2640.0,0.06328125,5,1,195.0,PETROL,MEGANE,139.05357142857142
5203,48636,3333,AST,1.0,4213,1829,1898,1923,RENAULT,KANGOO,W,2697.0,0.0442906574394463,5,1,158.0,PETROL,KANGOO,144.0
5204,48637,3333,ASU,1.0,4295,1808,1471,1854,RENAULT,MEGANE,Z,2641.0,0.0940841054882394,5,1,225.0,PETROL,MEGANE,139.05357142857142
5205,48638,3333,ASV,1.0,4299,1804,1423,1854,RENAULT,MEGANE,Z,2640.0,0.0946575833632126,5,1,230.0,PETROL,MEGANE,139.05357142857142
5206,48641,3333,ASY,1.0,4213,1829,1844,2034,RENAULT,Kangoo,FW,2697.0,0.0471628592483419,2,1,158.0,PETROL,,
5207,48644,3333,ATB,1.0,4295,1808,1471,1829,RENAULT,MEGANE,Z,2641.0,0.0775018811136192,5,1,200.0,PETROL,MEGANE,139.05357142857142
5208,48647,3333,ATE,1.0,4299,1804,1423,1814,RENAULT,MEGANE,Z,2640.0,0.0759307040176925,5,1,195.0,PETROL,MEGANE,139.05357142857142
5209,48648,3333,ATF,1.0,4070,1719,1495,1640,RENAULT,CLIO,R,2575.0,0.0786610878661087,5,1,197.0,PETROL,C5,
5210,48649,3333,ATG,1.0,4233,1719,1518,1665,RENAULT,CLIO,R,2575.0,0.0755020080321285,5,1,190.0,PETROL,C5,
5211,48653,3333,ATK,1.0,4573,1845,1683,2138,RENAULT,MEGANE SCENIC,JZ,2772.0,0.0562109646079111,5,1,191.0,PETROL,MEGANE SCENIC,145.58333333333334
5212,48654,3333,ATL,1.0,4573,1845,1675,2138,RENAULT,MEGANE SCENIC,JZ,2769.0,0.0535714285714285,7,1,191.0,PETROL,MEGANE SCENIC,145.58333333333334
5213,48657,3333,ATO,1.0,4573,1845,1678,2169,RENAULT,MEGANE SCENIC,JZ,2772.0,0.0662068965517241,5,1,195.0,PETROL,MEGANE SCENIC,145.58333333333334
5214,48658,3333,ATP,1.0,4573,1845,1675,2169,RENAULT,MEGANE SCENIC,JZ,2769.0,0.0637873754152823,7,1,195.0,PETROL,MEGANE SCENIC,145.58333333333334
5215,48659,3333,ATQ,1.0,4573,1845,1678,2203,RENAULT,MEGANE SCENIC,JZ,2772.0,0.0684840425531914,5,1,190.0,PETROL,MEGANE SCENIC,145.58333333333334
5216,48660,3333,ATR,1.0,4573,1845,1675,2203,RENAULT,MEGANE SCENIC,JZ,2769.0,0.0647391577624135,7,1,190.0,PETROL,MEGANE SCENIC,145.58333333333334
5217,48663,3333,ATU,1.0,4017,1768,1484,1690,RENAULT,CLIO,R,2585.0,0.115715402658326,4,1,225.0,PETROL,C5,
5218,48665,3333,ATW,1.0,4295,1808,1471,1781,RENAULT,MEGANE,Z,2641.0,0.075,5,1,200.0,PETROL,MEGANE,139.05357142857142
5219,48667,3333,ATY,1.0,4299,1804,1423,1772,RENAULT,MEGANE,Z,2640.0,0.0752941176470588,5,1,205.0,PETROL,MEGANE,139.05357142857142
5220,48668,3333,ATZ,1.0,4559,1804,1534,1909,RENAULT,MEGANE,Z,2703.0,0.0922754281719678,5,1,230.0,PETROL,MEGANE,139.05357142857142
5221,48675,3333,AUG,1.0,4559,1804,1534,1837,RENAULT,MEGANE,Z,2703.0,0.0713754646840148,5,1,200.0,PETROL,MEGANE,139.05357142857142
5222,48676,3333,AUH,1.0,4559,1804,1534,1878,RENAULT,MEGANE,Z,2703.0,0.0743682310469314,5,1,195.0,PETROL,MEGANE,139.05357142857142
5223,48677,3333,AUI,1.0,4559,1804,1534,1802,RENAULT,MEGANE,Z,2703.0,0.0564885496183206,5,1,190.0,PETROL,MEGANE,139.05357142857142
5224,48679,3333,AUK,1.0,4559,1804,1534,1824,RENAULT,MEGANE,Z,2703.0,0.0613636363636363,5,1,195.0,PETROL,MEGANE,139.05357142857142
5225,48688,3333,AUT,1.0,4032,1719,1495,1565,RENAULT,CLIO,R,2575.0,0.0472103004291845,5,6,167.0,PETROL,C5,
5226,48689,3333,AUU,1.0,4573,1845,1678,2138,RENAULT,MEGANE SCENIC,JZ,2772.0,0.0562109646079111,5,23,190.0,PETROL,MEGANE SCENIC,145.58333333333334
5227,48690,3333,AUV,1.0,4573,1845,1675,2138,RENAULT,MEGANE SCENIC,JZ,2769.0,0.0535714285714285,7,23,185.0,PETROL,MEGANE SCENIC,145.58333333333334
5228,48691,3333,AUW,1.0,4295,1808,1471,1762,RENAULT,MEGANE,Z,2641.0,0.0627906976744186,5,23,195.0,PETROL,MEGANE,139.05357142857142
5229,48692,3333,AUX,1.0,4299,1804,1423,1746,RENAULT,MEGANE,Z,2640.0,0.06328125,5,23,195.0,PETROL,MEGANE,139.05357142857142
5230,48693,3333,AUY,1.0,4299,1848,1435,1835,RENAULT,MEGANE,Z,2646.0,0.125854993160054,5,1,254.0,PETROL,MEGANE,139.05357142857142
5231,48694,3333,AUZ,1.0,4559,1804,1523,1824,RENAULT,MEGANE,Z,2703.0,0.0613636363636363,5,23,195.0,PETROL,MEGANE,139.05357142857142
5232,48697,3333,AVC,1.0,4631,1813,1501,1760,RENAULT,FLUENCE,Z,2703.0,0.0636542239685658,5,1,185.0,PETROL,MEGANE,139.05357142857142
5233,48698,3333,AVD,1.0,4295,1808,1471,1755,RENAULT,MEGANE,Z,2641.0,0.0609375,5,1,180.0,PETROL,MEGANE,139.05357142857142
5234,48699,3333,AVE,1.0,4631,1813,1501,1760,RENAULT,FLUENCE,Z,2703.0,0.0609375,5,1,180.0,PETROL,MEGANE,139.05357142857142
5235,48700,3333,AVF,1.0,4213,1829,1898,1924,RENAULT,KANGOO,W,2697.0,0.0520694259012016,5,6,170.0,PETROL,KANGOO,144.0
5236,48701,3333,AVG,1.0,4695,1811,1445,1919,RENAULT,LAGUNA,T,2756.0,0.0701634877384196,5,23,210.0,PETROL,C6,
5237,48702,3333,AVH,1.0,4803,1811,1473,1940,RENAULT,LAGUNA,T,2758.0,0.0690348525469169,5,23,203.0,PETROL,C6,
5238,48703,3333,AVI,1.0,4295,1808,1471,1777,RENAULT,MEGANE,Z,2641.0,0.0597785977859778,5,6,190.0,PETROL,MEGANE,139.05357142857142
5239,48704,3333,AVJ,1.0,4559,1804,1523,1817,RENAULT,MEGANE,Z,2703.0,0.0592321755027422,5,6,190.0,PETROL,MEGANE,139.05357142857142
5240,48706,3333,AVL,1.0,4213,1829,1909,2074,RENAULT,KANGOO,W,2697.0,0.0526849037487335,5,1,170.0,PETROL,KANGOO,144.0
5241,48707,3333,AVM,1.0,4213,1829,1844,2074,RENAULT,KANGOO,W,2697.0,0.0547945205479452,2,6,170.0,PETROL,KANGOO,144.0
5242,48715,3333,AVU,1.0,5182,1904,1969,2970,RENAULT,TRAFIC,L,3498.0,0.047685056833934,6,1,160.0,PETROL,308,
5243,48716,3333,AVV,1.0,4032,1719,1495,1580,RENAULT,CLIO,R,2575.0,0.0495495495495495,5,23,167.0,PETROL,C5,
5244,48717,3333,AVW,1.0,4233,1719,1518,1598,RENAULT,CLIO,R,2575.0,0.0464135021097046,5,23,167.0,PETROL,C5,
5245,48718,3333,AVX,1.0,3828,1698,1415,1344,RENAULT,WIND,N,2368.0,0.0613598673300165,2,1,190.0,PETROL,C4,
5246,48719,3333,AVY,1.0,3828,1698,1415,1383,RENAULT,WIND,N,2368.0,0.078525641025641,2,1,201.0,PETROL,C4,
5247,48724,3333,AWD,1.0,4485,1810,1445,1948,RENAULT,MEGANE,Z,2609.0,0.0611270296084049,4,1,200.0,PETROL,MEGANE,139.05357142857142
5248,48725,3333,AWE,1.0,4255,1829,1899,1958,RENAULT,KANGOO,W,2697.0,0.0544122776421346,5,23,170.0,PETROL,KANGOO,144.0
5249,48728,3333,AWH,1.0,4213,1829,1844,1855,RENAULT,KANGOO,W,2697.0,0.05,2,1,158.0,PETROL,KANGOO,144.0
5250,48729,3333,AWI,1.0,4485,1810,1445,1982,RENAULT,MEGANE,Z,2609.0,0.0643951234760862,4,1,195.0,PETROL,MEGANE,139.05357142857142
5251,48730,3333,AWJ,1.0,4485,1810,1445,2014,RENAULT,MEGANE,Z,2609.0,0.0817337461300309,4,1,225.0,PETROL,MEGANE,139.05357142857142
5252,48731,3333,AWK,1.0,4485,1810,1445,1939,RENAULT,MEGANE,Z,2609.0,0.0538205980066445,4,1,190.0,PETROL,MEGANE,139.05357142857142
5253,48733,3333,AWM,1.0,4631,1813,1501,1811,RENAULT,FLUENCE,Z,2703.0,0.0779417328793038,5,1,200.0,PETROL,MEGANE,139.05357142857142
5254,48738,3333,AWR,1.0,4560,1845,1678,2067,RENAULT,MEGANE SCENIC,JZ,2772.0,0.0534829976890062,5,6,190.0,PETROL,MEGANE SCENIC,145.58333333333334
5255,48745,3333,AWY,1.0,5182,1904,2477,2970,RENAULT,TRAFIC,L,3498.0,0.0442956476950811,6,1,160.0,PETROL,308,
5256,48748,3333,AXB,1.0,4213,1829,1844,2034,RENAULT,KANGOO,W,2697.0,0.0468692786525082,2,1,158.0,PETROL,KANGOO,144.0
5257,48754,3333,AXH,1.0,4213,1829,1909,2111,RENAULT,KANGOO,W,2697.0,0.0536451169188445,5,6,170.0,PETROL,KANGOO,144.0
5258,48755,3333,AXI,1.0,4282,1829,1909,2084,RENAULT,KANGOO,W,2697.0,0.054910242872228,5,1,170.0,PETROL,KANGOO,144.0
5259,48774,3333,AYC,1.0,4897,1832,1483,2020,RENAULT,LATITUDE,T,2762.0,0.0686666666666666,5,23,195.0,PETROL,C6,
5260,48777,3333,AYF,1.0,4213,1829,1909,2074,RENAULT,KANGOO,W,2697.0,0.055614973262032,5,23,170.0,PETROL,KANGOO,144.0
5261,48778,3333,AYG,1.0,4255,1829,1899,2074,RENAULT,KANGOO,W,2697.0,0.056115107913669,5,23,170.0,PETROL,KANGOO,144.0
5262,48779,3333,AYH,1.0,4485,1810,1445,1839,RENAULT,MEGANE,Z,2609.0,0.0538205980066445,4,23,190.0,PETROL,MEGANE,139.05357142857142
5263,48781,3333,AYJ,1.0,4688,1829,1844,2300,RENAULT,"KANGOO EXPRESS Z.E.,KANGO",FW,3081.0,0.0276381909547738,5,4,130.0,ELECTRIC,,
5264,48789,3333,AYR,1.0,4299,1848,1435,1835,RENAULT,MEGANE,Z,2646.0,0.130642954856361,5,1,254.0,PETROL,MEGANE,139.05357142857142
5265,48790,3333,AYS,1.0,4032,1719,1495,1590,RENAULT,CLIO,R,2575.0,0.0681614349775784,5,1,190.0,PETROL,C5,
5266,48791,3333,AYT,1.0,4233,1719,1518,1608,RENAULT,CLIO,R,2575.0,0.0635983263598326,5,1,188.0,PETROL,C5,
5267,48792,3333,AYU,1.0,4034,1709,1589,1650,RENAULT,MODUS,P,2575.0,0.0628099173553719,5,1,182.0,PETROL,S 90 T5,
5268,48793,3333,AYV,1.0,4748,1813,1477,2046,RENAULT,FLUENCE Z.E.,LZ,2701.0,0.03125,5,4,135.0,ELECTRIC,,
5269,48794,3333,AYW,1.0,3687,1655,1470,1410,RENAULT,TWINGO,N,2367.0,0.0712250712250712,4,1,185.0,PETROL,C4,
5270,48795,3333,AYX,1.0,3828,1698,1415,1344,RENAULT,WIND,N,2368.0,0.0621890547263681,2,1,190.0,PETROL,C4,
5271,48802,3333,AZE,1.0,4295,1808,1471,1727,RENAULT,MEGANE,Z,2641.0,0.0645669291338582,5,1,185.0,PETROL,MEGANE,139.05357142857142
5272,48803,3333,AZF,1.0,4631,1813,1501,1747,RENAULT,FLUENCE,Z,2703.0,0.0644400785854616,5,1,185.0,PETROL,MEGANE,139.05357142857142
5273,48804,3333,AZG,1.0,4299,1848,1435,1887,RENAULT,MEGANE,Z,2646.0,0.133744855967078,5,1,254.0,PETROL,MEGANE,139.05357142857142
5274,48808,3333,AZK,1.0,4261,1672,1439,1470,RENAULT,THALIA,B,2471.0,0.0506678949792722,5,6,167.0,PETROL,C4 AIRCROSS,
5275,48814,3333,AZQ,1.0,4295,1808,1471,1795,RENAULT,MEGANE,Z,2641.0,0.0663285212641435,5,1,185.0,PETROL,MEGANE,139.05357142857142
5276,48815,3333,AZR,1.0,4299,1804,1423,1783,RENAULT,MEGANE,Z,2640.0,0.0666144200626959,5,1,185.0,PETROL,MEGANE,139.05357142857142
5277,48816,3333,AZS,1.0,4559,1804,1523,1852,RENAULT,MEGANE,Z,2703.0,0.063150074294205,5,1,185.0,PETROL,MEGANE,139.05357142857142
5278,48817,3333,AZT,1.0,4573,1845,1683,2190,RENAULT,MEGANE SCENIC,JZ,2772.0,0.0586206896551724,5,1,185.0,PETROL,MEGANE SCENIC,145.58333333333334
5279,48818,3333,AZU,1.0,4573,1845,1675,2190,RENAULT,MEGANE SCENIC,JZ,2769.0,0.0564784053156146,7,1,185.0,PETROL,MEGANE SCENIC,145.58333333333334
5280,48820,3333,AZW,1.0,4573,1845,1678,2072,RENAULT,MEGANE SCENIC,JZ,2772.0,0.0518372703412073,5,6,190.0,PETROL,MEGANE SCENIC,145.58333333333334
5281,48821,3333,AZX,1.0,4085,1730,1562,1966,RENAULT,ZOE,AG,2588.0,0.0275817831943553,5,4,135.0,ELECTRIC,,
5282,48823,3333,AZZ,1.0,4295,1808,1471,1854,RENAULT,MEGANE,Z,2641.0,0.0999286224125624,5,1,225.0,PETROL,MEGANE,139.05357142857142
5283,48824,3333,BAA,1.0,4299,1804,1423,1854,RENAULT,MEGANE,Z,2640.0,0.100358422939068,5,1,230.0,PETROL,MEGANE,139.05357142857142
5284,48826,3333,BAC,1.0,4559,1804,1523,1909,RENAULT,MEGANE,Z,2703.0,0.0956937799043062,5,1,225.0,PETROL,MEGANE,139.05357142857142
5285,48827,3333,BAD,1.0,4122,1778,1566,1682,RENAULT,"CAPTUR,CLIO,XXXX",R,2606.0,0.0551608859172586,5,1,185.0,PETROL,C5,
5286,48828,3333,BAE,1.0,4295,1808,1471,1837,RENAULT,MEGANE,Z,2641.0,0.0580455547391623,5,6,190.0,PETROL,MEGANE,139.05357142857142
