abi_code,INFORCE,MARKET_QTY
26000104, -   ,0
26000105, -   ,0
26000201, -   ,0
26000301, -   ,0
26000302, -   ,0
26000401,1,70
26000501, -   ,48
26000601, -   ,0
26000602, -   ,0
26000603, -   ,1
26000701, -   ,0
26000702, -   ,1
26000703, -   ,1
26000801, -   ,1
26000802, -   ,0
26000803, -   ,0
26001301, -   ,0
26001401, -   ,0
26002401, -   ,0
26002402, -   ,0
26002403, -   ,0
26002501, -   ,0
26002601, -   ,0
26002701, -   ,0
26003701, -   ,0
26003801, -   ,0
26003901, -   ,0
26006001, -   ,0
26006101, -   ,0
26006201, -   ,115
26006301, -   ,100
26006401, -   ,1
26006501, -   ,0
26011701, -   ,0
26011801, -   ,0
26011901, -   ,32
26011902, -   ,0
26011903, -   ,0
26011904, -   ,0
26015201, -   ,0
26015202, -   ,20
26015301, -   ,7
26015401, -   ,0
26015402, -   ,0
26015501, -   ,6
26015502, -   ,0
26015601, -   ,20
26015701, -   ,10
26015801, -   ,0
26020601, -   ,12
26020602, -   ,19
26020701, -   ,3
26020801, -   ,11
26020901, -   ,17
26020902, -   ,16
26020903, -   ,0
26020904, -   ,8
26020905, -   ,7
26021001, -   ,4
26021201, -   ,0
26021301, -   ,12
26021501, -   ,2
26021502, -   ,2
26021601, -   ,0
26021701, -   ,4
26021801, -   ,1
26022001, -   ,5
26022002, -   ,0
26022101, -   ,1
26025301, -   ,17
26025302, -   ,12
26025303, -   ,0
26025304, -   ,10
26025401, -   ,9
26025402, -   ,3
26025403, -   ,0
26025404, -   ,2
26025501, -   ,1
26025601, -   ,1
26025602, -   ,4
26025701, -   ,1
26025702, -   ,3
26025703, -   ,1
26025704, -   ,0
26025801, -   ,1
26025901, -   ,0
26025902, -   ,0
26025903, -   ,2
26025904, -   ,0
26025905, -   ,2
26025906, -   ,0
26026001, -   ,0
26026101, -   ,1
26026102, -   ,1
26026103, -   ,3
26026104, -   ,1
26026201, -   ,11
26026202, -   ,1
26026203, -   ,3
26026301, -   ,2
26026302, -   ,1
26026303, -   ,1
26029101, -   ,1
26029102, -   ,5
26029201, -   ,1
26029202, -   ,2
26029203, -   ,1
26029204, -   ,3
26029301, -   ,2
26029302, -   ,4
26029303, -   ,0
26029304, -   ,0
26029401, -   ,3
26029402, -   ,0
26029403, -   ,1
26029404, -   ,2
26029405, -   ,0
26029501, -   ,2
26029502, -   ,0
26029503, -   ,0
26029601, -   ,0
26029602, -   ,0
26029603, -   ,1
26029701, -   ,0
26029702, -   ,0
26029703, -   ,1
26029801, -   ,1
26029802, -   ,1
26029803, -   ,1
26029901, -   ,0
26030001, -   ,0
26030002,2,2
26030003, -   ,0
26030004, -   ,0
26030005, -   ,0
26500101, -   ,0
26500201, -   ,29
26500301, -   ,39
26500401, -   ,15
26500501, -   ,41
26500601, -   ,0
26500701, -   ,143
26500801, -   ,357
26500802, -   ,0
26500901, -   ,0
26501001, -   ,92
26501101, -   ,0
26501201, -   ,12
26501301, -   ,17
26501401, -   ,0
26501501, -   ,95
26501601, -   ,0
26501701, -   ,30
26501702, -   ,15
26501801, -   ,6
26501901, -   ,226
26502001, -   ,0
26502101, -   ,57
26502501, -   ,0
26503001, -   ,0
26503101, -   ,0
26503501, -   ,0
26503601, -   ,0
26504401, -   ,0
26504901, -   ,0
26505401, -   ,0
26505901, -   ,0
26506201, -   ,0
26506301, -   ,3
26506302, -   ,5
26506303, -   ,4
26506304, -   ,6
26506305, -   ,6
26506306, -   ,6
26506307, -   ,3
26506308, -   ,0
26506309, -   ,360
26506310, -   ,273
26506311, -   ,6
26506312, -   ,0
26506313, -   ,41
26506314, -   ,23
26506315, -   ,35
26506316, -   ,134
26506317, -   ,46
26506318, -   ,0
26506319, -   ,13
26506320, -   ,3
26506321, -   ,22
26506322, -   ,128
26506323, -   ,0
26506324, -   ,399
26506325, -   ,72
26506326, -   ,"1,345"
26506327, -   ,110
26506328, -   ,126
26506329, -   ,349
26506330, -   ,324
26506331, -   ,151
26506332, -   ,5
26506333, -   ,1
26506334, -   ,3
26506335, -   ,38
26506336, -   ,5
26506337, -   ,0
26506338, -   ,19
26506339, -   ,12
26506340, -   ,103
26506341, -   ,0
26506342, -   ,17
26506343, -   ,19
26506344, -   ,2
27000101, -   ,0
27000601, -   ,0
27000602, -   ,0
27001101, -   ,0
27001601, -   ,0
27002101, -   ,0
27002601, -   ,0
27500101, -   ,0
27500201, -   ,0
27500301,1,1
27500401, -   ,0
27500701,1,1
27501001, -   ,0
27501301, -   ,0
27501601, -   ,0
27501901, -   ,0
27502101, -   ,0
27502301, -   ,0
27502401, -   ,0
27502701, -   ,0
27503001, -   ,0
27503002, -   ,0
27503101, -   ,0
27503102, -   ,0
27503201, -   ,0
27503301, -   ,0
27503302, -   ,0
27503601, -   ,0
27503701, -   ,0
27503801, -   ,0
27504101, -   ,0
27504201, -   ,0
27504501, -   ,0
27504601, -   ,0
27504701, -   ,0
27505001, -   ,0
27505002, -   ,0
27505003, -   ,0
27505101,1,1
27505102, -   ,0
27505201, -   ,0
27505301, -   ,0
27505302, -   ,0
27505401, -   ,0
27505402, -   ,0
27505801, -   ,0
27505901, -   ,0
27505902, -   ,0
27506001, -   ,0
27506101, -   ,0
27506201, -   ,0
27506301, -   ,0
27507001, -   ,6
27510001, -   ,21
27510101, -   ,1
27513101, -   ,30
27513201, -   ,4
27513301, -   ,46
27518701, -   ,4
27518801, -   ,0
27519801, -   ,17
27519802, -   ,22
27519901, -   ,20
27522101, -   ,0
27522102, -   ,1
27522201, -   ,12
27523001, -   ,1
27523101, -   ,5
27523201, -   ,9
27523301,2,223
27523302, -   ,0
27525401, -   ,50
27525501,2,101
27525601,3,838
27530001, -   ,0
27530101, -   ,0
27530201, -   ,0
27530301, -   ,0
27530401, -   ,0
27530501, -   ,0
27531001, -   ,0
27531101, -   ,0
27531201, -   ,0
27531501, -   ,0
27531502, -   ,0
27531601, -   ,0
27531602, -   ,0
27531701, -   ,0
27531702, -   ,0
27531801, -   ,0
27531802, -   ,0
27531901, -   ,0
27532001, -   ,0
27532101, -   ,0
27532201, -   ,0
27532301, -   ,0
27532401, -   ,0
27532701, -   ,0
27532801, -   ,0
27532901, -   ,0
27533001, -   ,0
27533101, -   ,0
27533601, -   ,0
27533701, -   ,0
27534001, -   ,0
27534101, -   ,0
27534401, -   ,0
27534501, -   ,0
27534601, -   ,0
27534701, -   ,0
27534801, -   ,0
27534901, -   ,0
27535001, -   ,0
27535101, -   ,0
27535201, -   ,0
27535301,2,2
27535601, -   ,0
27535701, -   ,0
27535801, -   ,0
27536301, -   ,0
27536302, -   ,0
27536401, -   ,0
27536402, -   ,0
27536501, -   ,0
27536502, -   ,0
27536601, -   ,0
27536602, -   ,0
27537101, -   ,0
27537201, -   ,0
27537601,1,1
27537701, -   ,0
27538201, -   ,1
27538202, -   ,0
27538501, -   ,2
27538601, -   ,1
27538701, -   ,0
27538801, -   ,10
27538901, -   ,8
27542601, -   ,7
27542701,1,6
27542702, -   ,8
27542801, -   ,1
27542901, -   ,8
27543001, -   ,5
27543101, -   ,3
27543201, -   ,17
27543301, -   ,9
27543401, -   ,37
27543501, -   ,31
27546001, -   ,5
27546401, -   ,40
27547501, -   ,0
27547901, -   ,0
27548201, -   ,0
27548202, -   ,0
27548701, -   ,7
27548801, -   ,0
27548901, -   ,22
27548902, -   ,0
27548903, -   ,6
27550001, -   ,2
27550101, -   ,12
27550601, -   ,0
27550701, -   ,0
27550801, -   ,3
27551001, -   ,9
27553601, -   ,7
27553701, -   ,0
27553702, -   ,0
28500101, -   ,50
28500201,2,67
28500301,4,"1,108"
28500302, -   ,59
28500401,3,113
28500501, -   ,0
28500601,3,235
28500701,14,"1,372"
28500702,3,215
28500801, -   ,0
28500802, -   ,0
28500901, -   ,0
28501001,1,52
28501101, -   ,47
28501102,2,2
28501201,11,"1,163"
28501202,23,858
28501301,14,"1,752"
28501302,34,"4,471"
28501303, -   ,0
28501401,1,1
28501402, -   ,6
28501403, -   ,0
28501404, -   ,1
28501405, -   ,0
28501501,1,68
28501502, -   ,90
28501601, -   ,314
28501602,4,4
28501701, -   ,0
28501702, -   ,0
28501703, -   ,0
28501704, -   ,0
28501801, -   ,0
28501802, -   ,0
28501901, -   ,0
28501902, -   ,0
28502001, -   ,0
28502002, -   ,0
28502101, -   ,741
28502102,6,186
28502201, -   ,17
28502202,1,308
28502203, -   ,1
28502301, -   ,0
28502302, -   ,0
28502401, -   ,0
28502501, -   ,0
28502601, -   ,0
28502602, -   ,203
28502701, -   ,0
28502702, -   ,0
28502801,2,2
28502802,4,4
28502901,3,86
28502902,25,"9,210"
28502903,2,2
28502904,28,28
28503001,7,7
28503002,6,6
28503101, -   ,973
28503102,1,2
28503103, -   ,1
28503104, -   ,0
28503105, -   ,5
28503106, -   ,2
28503201,5,705
28503202,5,"1,634"
28503203,16,16
28503301,22,"1,848"
28503302, -   ,736
28503303,3,26
28503401,4,411
28503402,7,231
28503403, -   ,3
28503501,6,"1,025"
28503502,9,259
28503503,7,7
28503601,1,83
28503602,2,3
28503603, -   ,0
28503604, -   ,0
28503701,2,2
28503702, -   ,394
28503801, -   ,"2,462"
28503802, -   ,0
28503803, -   ,0
28503804, -   ,0
28503901, -   ,0
28504001, -   ,0
28504101, -   ,0
28504102, -   ,0
28504201, -   ,3
28504202,2,2
28504203, -   ,0
28504301,2,210
28504302, -   ,1
28504303, -   ,4
28504401,18,893
28504402,2,24
28504403, -   ,3
28504501,1,393
28504502, -   ,"1,142"
28504601,2,41
28504701, -   ,9
28504702,4,35
28504801, -   ,0
28504901, -   ,0
28504902, -   ,0
28505001, -   ,0
28505002,17,251
28505101, -   ,8
28505201,1,1
28505301, -   ,5
28505401, -   ,0
28505501, -   ,3
28505502,1,1
28505601, -   ,0
28505602,31,"1,526"
28505603,1,11
28505701, -   ,326
28505702,11,163
28505801,1,4
28505802,2,187
28505803, -   ,3
28505804, -   ,33
28505901,12,12
28505902,35,"1,428"
28505903,4,129
28506001,35,"3,092"
28506002,20,505
28506003,18,327
28506004,3,97
28506005,3,697
28506006,7,271
28506101,221,"15,628"
28506102,70,"4,766"
28506103, -   ,1
28506104, -   ,2
28506105,175,"3,513"
28506106,19,"1,032"
28506201,91,"2,646"
28506202,26,"1,028"
28506203,20,"1,080"
28506204,9,178
28506301,42,"4,796"
28506302,71,"4,655"
28506303,61,"1,140"
28506401, -   ,0
28506402, -   ,3
28506403, -   ,0
28506501, -   ,0
28506502, -   ,0
28506601, -   ,0
28506701, -   ,0
28506801,2,41
28506802,3,17
28506901,3,"1,287"
28507001, -   ,185
28507002,2,896
28507101, -   ,41
28507102,1,1
28507201, -   ,0
28507202, -   ,0
28507301, -   ,86
28507401, -   ,1
28507501, -   ,0
28507502,1,1
28507601,156,262
28507701, -   ,0
28507801,2,352
28507901,266,732
28508001,23,428
28508002,1,369
28508101,1,367
28508102,26,"1,822"
28508103, -   ,0
28508201,23,396
28508202,2,91
28508301,50,"2,170"
28508302,1,110
28508401,601,"2,910"
28508501,1,1
28508502,8,8
28508601,158,"2,011"
28508602,2,98
28508701, -   ,9
28508801, -   ,0
28508802, -   ,0
28508901, -   ,0
28508902, -   ,0
28509001,1,529
28509101,2,2
28509102,1,1
28509201,1,37
28509301,28,"1,270"
28509302,15,569
28509303, -   ,45
28509401,25,"3,866"
28509402, -   ,713
28509403,5,5
28509404, -   ,0
28509501,9,672
28509502,40,569
28509503,1,37
28509504,0,431
28509505,3,316
28509601,6,341
28509602,12,723
28509603, -   ,16
28509604, -   ,0
28509605, -   ,23
28509701, -   ,60
28509702,5,334
28509703, -   ,9
28509801,4,191
28509802,32,653
28509803, -   ,2
28509804, -   ,0
28509805,1,25
28509901,71,"1,317"
28509902,69,"3,259"
28509903,1,20
28509904,6,141
28509905,4,101
28509906, -   ,6
28510001,19,990
28510002,124,"3,227"
28510003,4,12
28510004, -   ,0
28510005,1,36
28510006,5,5
28510007,2,131
28510008,4,953
28510009,34,601
28510010,2,76
28510011,62,"1,346"
28510012,8,323
28510013,10,630
28510014,7,55
28510015,3,"1,188"
28510016,8,456
28510101,24,569
28510102,81,433
28510103,1,20
28510104,10,325
28510105, -   ,6
28510106,87,"1,626"
28510201, -   ,1
28510202,2,2
28510301,26,"1,109"
28510302,4,44
28510401, -   ,81
28510501,4,201
28510502,1,105
28510601,8,252
28510602,1,120
28510701,9,816
28510702,14,622
28510703, -   ,979
28510801, -   ,0
28510901,8,110
28511001,7,874
28511101,16,"5,598"
28511201,27,"1,059"
28511301,111,"2,125"
28511401,241,"9,635"
28511501, -   ,40
28511502, -   ,24
28511601, -   ,0
28511701, -   ,36
28511702,2,100
28511801, -   ,0
28511901,3,92
28512001,43,"1,577"
28512101,72,"1,551"
28512201,6,373
28512202,15,442
28512301,9,"2,193"
28512302,3,"3,552"
28512303,1,56
28512304,12,290
28512401,9,9
28512402, -   ,0
28512501,13,"3,347"
28512502, -   ,"21,439"
28512503, -   ,189
28512504,6,"5,356"
28512601,18,547
28512602, -   ,"1,120"
28512701, -   ,0
28512702, -   ,0
28512703, -   ,0
28512704, -   ,0
28512801, -   ,0
28512901,2,51
28513001,8,233
28513101,2,2
28513201, -   ,1
28513202,1,1
28513203, -   ,0
28513301,1,47
28513302,8,158
28513401,6,82
28513402, -   ,0
28513403, -   ,0
28513404, -   ,0
28513501,1,78
28513502, -   ,0
28513503, -   ,82
28513504, -   ,0
28513601,12,277
28513602,10,140
28513701,28,"1,025"
28513702,106,"4,715"
28513703,5,194
28513704,31,"1,717"
28513801,12,770
28513802,50,649
28513803,9,165
28513804,15,780
28513901,23,196
28513902,8,"1,166"
28513903,2,70
28513904,10,147
28514001,203,"3,606"
28514002,62,"4,122"
28514003,3,130
28514004,3,53
28514101,5,102
28514102,2,36
28514201,6,414
28514202,14,488
28514301,13,209
28514302, -   ,3
28514401, -   ,11
28514402,1,33
28514501, -   ,33
28514502,1,39
28514601, -   ,"3,086"
28514701,5,10
28514702,4,74
28514801, -   ,0
28514802, -   ,296
28514803, -   ,31
28514804, -   ,140
28514901, -   ,0
28514902, -   ,117
28515001,7,207
28515002, -   ,1
28515101,5,79
28515201,1,45
28515301,51,"5,030"
28515302,41,"1,607"
28515401, -   ,26
28515402, -   ,0
28515403,1,3
28515404, -   ,0
28515501, -   ,0
28515502, -   ,0
28515503, -   ,77
28515601, -   ,92
28515602,2,975
28515603, -   ,34
28515604,2,"1,050"
28515701,1,131
28515702,1,"1,057"
28515801, -   ,0
28515802, -   ,0
28515901,141,"3,347"
28515902,121,"2,812"
28516001,17,"2,822"
28516002,401,"6,493"
28516101,24,916
28516102,492,"9,988"
28516103, -   ,0
28516104,16,333
28516201, -   ,35
28516301,1,155
28516401,16,445
28516501,63,"1,301"
28516502,31,598
28516601,54,"2,783"
28516701,0,"2,160"
28516801,231,"14,266"
28516901,2,39
28517001,14,875
28517101,55,"7,088"
28517201,14,296
28517301, -   ,74
28517401,6,145
28517501,16,437
28517502,2,13
28517601,258,"15,493"
28517701, -   ,0
28517801, -   ,43
28517901,1,32
28518001,15,754
28518101,3,224
28518201,43,197
28518301,1,64
28518302, -   ,0
28518303,2,32
28518304, -   ,0
28518401,4,"2,306"
28518402,8,110
28518403,222,"2,361"
28518404,23,742
28518501, -   ,21
28518502, -   ,0
28518503, -   ,18
28518504,1,1
28518601,28,941
28518602,16,187
28518603,13,"1,541"
28518604,91,"1,296"
28518701, -   ,1
28518702, -   ,6
28518801,9,82
28518901,11,119
28519001,2,46
28519101,5,401
28519201,3,57
28519301,17,346
28519401,170,"7,375"
28519501,212,"1,739"
28519601, -   ,1
28519701,51,"3,055"
28519702,146,935
28519801,57,"1,179"
28519802,98,"3,334"
28519901,22,703
28520001,40,40
28520101,31,31
28520201,9,9
28520301,1,1
28520401,26,"1,101"
28520501,157,"8,742"
28520601,2,8
28520701, -   ,30
28520801,7,31
28520901,37,489
28521001,195,"2,697"
28521002,45,913
28521101,312,"5,929"
28521102,371,"1,975"
28521201,406,"2,810"
28521202,142,"2,895"
28521301,401,"2,637"
28521302,165,"3,001"
28521401,130,"3,469"
28521402,"1,064","5,685"
28521501,1,1
28521502,2,2
28521601,76,164
28521701,119,497
28521801,173,"2,424"
28521901,9,489
28522001,51,84
28522101,446,"2,063"
28522201,1,2
28522301,3,44
28522302,97,"1,203"
28522401,2,2
28522501,1,193
28522601,4,4
28522701, -   ,74
28522801,4,57
28522901,23,321
28523001,7,86
28523101,67,"2,030"
28523201,52,"3,641"
28523301,52,"3,518"
28523401,114,"1,151"
28523501,10,301
28523601,35,857
28523701,100,"1,875"
28523801,32,969
28523901,10,10
28524001,28,209
28524101,8,118
28524102,3,131
28524201,83,"2,778"
28524301,130,"9,298"
28524401,2,2
28524501,2,2
28524601,12,669
28524701,28,"3,936"
28524801,8,8
28524901,30,"3,780"
28525001,29,29
28525101,613,"15,153"
28525201, -   ,407
28525301,52,"1,537"
28525401,210,"11,706"
28525501,27,27
28525601,167,"11,119"
28525701,5,301
28525801,30,920
28525901,4,4
28526001,9,358
28526101, -   ,0
28526201,8,8
28526301,19,393
28526401,35,136
28526501,21,319
28526601,21,"1,417"
28526701,24,"1,143"
28526702,12,201
28526801,689,"12,883"
28526802,0,"2,263"
28526901,1,91
28527001,1,1
28527101,1,261
28527201,3,75
28527301, -   ,0
28527401,929,"2,898"
28527402,62,"1,464"
28527501,66,"1,480"
28527502,36,491
28527601,91,"1,867"
28527701,505,"2,866"
28527801,939,"10,703"
28527901, -   ,24
28528001,7,20
28528101,49,"2,827"
28528201,15,"2,155"
28528301,67,104
28528401,42,922
28528501,2,127
28528601,43,352
28528701,28,139
28528801,1,49
28528901,23,"1,494"
28529001,3,602
28529101, -   ,6
28529201, -   ,11
28529301,251,251
28529401,33,293
28529501,457,"4,106"
28529502,20,"2,476"
28529601,471,"9,574"
28529602,"1,519","14,767"
28529701,108,894
28529702,431,"4,241"
28529801,20,385
28529802,184,"2,702"
28529901,215,"2,926"
28529902,964,"21,868"
28530001,46,586
28530002,667,"5,648"
28530101,69,"1,363"
28530201,22,618
28530301,13,79
28530401,3,16
28530501,204,"2,764"
28530601,79,"1,381"
28530701,3,25
28530801,5,5
28530901,43,340
28531001,14,541
28531101,1,2
28531201,180,292
28531301,358,"1,227"
28531401,487,"7,529"
28531501,3,3
28531601,6,6
28531701,52,460
28531801,35,"3,086"
28531901,108,929
28532001,12,12
28532101,1,1
28532201, -   ,0
28532301,3,3
28532401, -   ,0
28532501, -   ,0
28532601,177,"1,237"
28532701,19,250
28532801,8,296
28532901,11,37
28533001,40,"1,139"
28533101,2,11
28533201, -   ,1
28533301,4,63
28533401,6,142
28533501, -   ,13
28533601,1,3
28533701,9,255
28533702,20,811
28533801,104,225
28533802,31,533
28533901,28,249
28533902,37,173
28534001,1,10
28534002,14,112
28534101,24,481
28534102,65,"1,133"
28534201,15,121
28534202,115,986
28534301,14,408
28534401,136,"9,035"
28534501,1,1
28534601,47,202
28534701,31,"1,513"
28534801, -   ,0
28534901, -   ,0
28535001, -   ,0
28535101, -   ,0
28535201,21,155
28535301,1,2
28535401,1,3
28535501, -   ,5
28535601, -   ,0
28535701,81,"1,286"
28535801,55,"2,872"
28535901,5,535
28536001,57,"1,705"
28536101, -   ,"2,077"
